A Constructive Method and a Guided Hybrid GRASP for the Capacitated Multi-source Weber Problem in the Presence of Fixed Cost,A Guided Reactive GRASP for the Capacitated Multi Source Weber Problem,"First, we present GRASP in general and the method of #AUTHOR_TAG et al",4
Incidental or influential? Challenges in automatically detecting citation importance using publication full texts,An index to quantify an individual's scientific research output,"Most measures widely used to measure performance of research, such as the controversial Journal Impact Factor (JIF) [2], h-index #AUTHOR_TAG and Eigenfactor [4], rely on citation counts",0
Action and Valence Modulate Choice and Choice-Induced Preference Change,The IKEA effect When labor leads to love,"This choice bias is especially interesting because it makes explanations of enhanced revaluation due to effort [33,#AUTHOR_TAG] less plausible for the effect of action on the dynamics of choice-induced preference change",2
Molecular fishing: marine oligosaccharides,The challenge of ecophysiological biodiversity for biotechnological applications of marine microalgae,"The high biodiversity of the latter and how they can serve the biotechnological field has been recently pointed out (Stengel et al., 2011;#AUTHOR_TAG et al., 2014)",0
Wandering tales: evolutionary origins of mental time travel and language,A default mode of brain function,"Brain-imaging studies show that mindwandering activates a widespread network in the brain, first identified and described by #AUTHOR_TAG et al",2
THE RELATION BETWEEN CONTENT AND STRUCTURE IN LANGUAGE PRODUCTION: AN ANALYSIS OF SPEECH ERRORS IN SEMANTIC DEMENTIA,Constrained sentence production in probable Alzheimer s disease,"Verbs are thought to dictate the argument structure of the sentences in which they appear (Levin 1993, #AUTHOR_TAG, 2004, and Levelt et al (1999) proposed that 'lemmas' (holistic lexical representations) are marked for syntactic information (e.g",0
"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru",Climate change and tropical Andean glaciers Past present and future,"The increasing knowledge of human-caused climate warming and resulting impacts has attracted much attention in the region up to now (Baraer et al., 2012;Carey, 2010;Carey et al., 2014;Chevallier et al., 2011;Juen et al., 2007;Mark et al., 2010;#AUTHOR_TAG et al., 2008) and, among other interests, our interdisciplinary research team also focuses on this issue.Yet, by gradually deciphering natural components of water availability, societal practices of water use, and emerging trends of water conflicts, we have identified important nonglacial aspects of the question of water supply in our study region",0
"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",The relationship between Precision Recall and ROC curves,"The other three are measures of classification or diagnostic performance common in medical testing and machine learning [#AUTHOR_TAG,62] that focus on the fractions or proportions across specific rows or columns of the confusion matrix (where entries in that matrix are commonly called ""true positives"", ""false positives"", ""false negatives"", and ""true negatives"")",5
The effect of time-dependent macromolecular crowding on the kinetics of protein aggregation: a simple model for the onset of age-related neurodegenerative disease,Macromolecular crowding qualitative and semiquantitative successes quantitative challenges,"The models to be summarized below are based upon highly simplified hard particle representations of molecular size and shape, which have been found useful for semi-quantitative estimation of the effect of crowding upon the free energies, equilibrium, and rate-constants of reactions in crowded solutions [17]#AUTHOR_TAG[19]",0
Neoadjuvant chemoradiation therapy with gemcitabine/cisplatin and surgery versus immediate surgery in resectable pancreatic cancer Results of the first prospective randomized phase II trial,Rectal cancer the Basingstoke experience of total mesorectal excision,This progress was due to standardizing surgical therapy #AUTHOR_TAG worldwide and by the implementation of multimodal therapy [4][5][6],1
Gauge fields for ultracold atoms in optical superlattices,Single atom density of states of an optical lattice,"of allowed states in the combined lattice plus external trap, in striking contrast with the uniform case #AUTHOR_TAG",5
Wandering tales: evolutionary origins of mental time travel and language,Does the chimpanzee have a theory of mind ,"Some 35 years ago #AUTHOR_TAG and Woodruff (1978) raised the question, ""Does the chimpanzee have a theory of mind?"" They were themselves equivocal as to the answer, and their question has led to a long and at times bitter controversy",1
The effect of time-dependent macromolecular crowding on the kinetics of protein aggregation: a simple model for the onset of age-related neurodegenerative disease,On interaction of solute molecules with porous networks,"More recently, studies carried out in several laboratories #AUTHOR_TAG[9][10][11][12] revealed that the addition of significant concentrations of functionally unrelated polymers or proteins can greatly accelerate the formation of fibrillar protein aggregates",0
Using argument notation to engineer biological simulations with increased confidence,A standard protocol for describing individual based and agent based models,"In ecology, the ODD (overview, design concepts, details) protocol is starting to address this, through application of a standard protocol completed while implementing a computational model, with the aim of ensuring reproducibility of results [#AUTHOR_TAG]",1
Neoadjuvant chemoradiation therapy with gemcitabine/cisplatin and surgery versus immediate surgery in resectable pancreatic cancer Results of the first prospective randomized phase II trial,Toxicity criteria of the Radiation Therapy Oncology Group RTOG and the European Organization for Research and Treatment of Cancer EORTC ,"Acute toxicity and adverse effects were reported using the NCI common toxicity criteria v2.0 and RTOG/EORTC recommendations for classifying late toxic effects of radiotherapy [#AUTHOR_TAG,25]",5
Governance costs in foreign direct investments: A MNC headquarters challenge,Transaction Cost Economics The Governance of Contractual Relations,"Hence, governance costs are costs related to the governance of a relationship -be it within or across organizational boundaries -and according to TCE and internalization theory, the most efficient governance structure will be the one that minimizes governance costs in the long run (Hennart, 1991;#AUTHOR_TAG, 1979)",4
Prevalence of auditory hallucinations in Norwegian adolescents: Results from a population-based study,Altered integrity of perisylvian language pathways in schizophrenia Relationship to auditory hallucinations,"Also, the developmental trajectories of language networks in the brain, implicated in the neural basis of AVH (#AUTHOR_TAG, Craig, Forkel et al., 2011), differ between adolescent boys and girls (Hirnstein, Westerhausen, Korsnes &amp; Hugdahl, 2013)",0
Prevalence of auditory hallucinations in Norwegian adolescents: Results from a population-based study,Diagnostic outcome of self reported hallucinations in a community sample of adolescents,"By contrast, a slight (albeit non-significant) difference with girls reporting more hallucinations than boys has been reported (#AUTHOR_TAG, Ferdinand, Van der Ende, Hofstra &amp; Verhulst, 2002)",1
